ward_id,ward_name,city,year,month,composite_score,safety_score,aqi_score,civic_score,transit_score,green_score,affordability_score
68,Jayachamarajendra  Nagar,Bengaluru,2024,3,82.81946700175185,76.83814077493298,83.89429753594428,74.75299599468624,80.83430445207925,87.94273357965676,78.2466127289213
69,Kaval Bairasandra,Bengaluru,2021,3,54.59959877989805,63.1431551694871,46.638861235561656,52.585917096084216,40.696239313114745,64.44926882306555,67.40962781762691
69,Kaval Bairasandra,Bengaluru,2022,3,55.06543211576498,55.48459166120582,58.77300275584777,46.84792075808531,65.2762489356373,47.619701788469676,64.84746102334083
69,Kaval Bairasandra,Bengaluru,2023,3,53.732546149430526,44.45575375992577,47.82639682779038,48.99479754764738,48.13800244829129,45.4854010847073,66.8412808403624
69,Kaval Bairasandra,Bengaluru,2024,3,49.700342278581,47.639972620066665,48.116418493726066,51.71222894579334,50.32751938644091,58.088181742869345,49.609246765755906
74,Sagayarapuram,Bengaluru,2021,3,73.32775237338015,67.49796266052687,86.24560881269764,65.65508033108968,86.02574071302782,70.94021824291175,84.66698198673224
74,Sagayarapuram,Bengaluru,2022,3,72.87275679710541,78.67336552324664,67.01313097004663,64.49114245813045,68.99196394771187,66.34324709683558,78.72128946417926
74,Sagayarapuram,Bengaluru,2023,3,74.56960480452834,77.38904635143498,84.24402171355916,67.2200982593653,89.05018409543324,83.02474861479622,74.18146236909641
74,Sagayarapuram,Bengaluru,2024,3,72.46160080495915,65.95837335016739,72.53858309886242,70.4348613604054,58.31656049144911,69.81228925078977,59.50677008652396
75,Pulikeshinagar,Bengaluru,2021,3,50.37866131557172,59.6409635473552,51.864547392422224,59.695104538636116,47.678576448776994,46.61498397727691,50.56291720077904
75,Pulikeshinagar,Bengaluru,2022,3,50.08364526664093,52.90017156044505,41.56479074192892,52.47540436459752,56.09168896256706,43.12414232921389,36.92413407996097
75,Pulikeshinagar,Bengaluru,2023,3,53.62500266171669,44.78827857182621,68.4709921768097,44.78061388164403,61.42641181605882,63.29858116698496,45.80040578819446
75,Pulikeshinagar,Bengaluru,2024,3,50.24084781824778,46.30635076959969,38.27222214856718,54.08407465213042,32.73251974345028,50.429290381243575,65.14175343383708
86,Challakere,Bengaluru,2021,3,64.5552553353116,60.68032775104383,68.27213042406075,65.09608461354463,61.59859069092646,57.16946287011559,76.15338179252561
86,Challakere,Bengaluru,2022,3,60.349286071209136,57.70447308875493,57.773178647076946,66.90004398254662,69.69386129366522,65.73538394403593,45.68022400406855
86,Challakere,Bengaluru,2023,3,63.21650246935472,53.60034800581586,56.01089873170575,68.42229893179743,48.700890698514684,63.92270509840655,54.672558629871844
86,Challakere,Bengaluru,2024,3,60.8150755289969,70.33255062719797,69.86118888548658,70.00660841541756,60.329237286051395,53.00979950254697,62.25386019820769
89,Vijinapura,Bengaluru,2021,3,68.04553339784374,60.007185013528634,67.69276750849708,61.04650669172342,61.03257047344614,72.79267494559973,67.32607727890674
89,Vijinapura,Bengaluru,2022,3,63.54672535614794,62.735660724267674,72.09722167125965,71.38841913495263,81.76011281630507,69.28479308125384,58.00893222858832
89,Vijinapura,Bengaluru,2023,3,63.977993811001504,59.071406251922525,74.20414119377918,54.746520790248006,80.04847349641844,63.207543103496185,68.09403811524992
89,Vijinapura,Bengaluru,2024,3,68.55313997751294,71.28653362085709,71.97114752031479,59.88618078872674,69.2894608553211,61.556519993853776,75.67615303915751
80,Kacharkanahalli,Bengaluru,2021,3,50.120728290732245,40.95418630277993,37.66448877210634,54.44719605198589,33.00410173067918,41.545862846037416,35.483982547778865
80,Kacharkanahalli,Bengaluru,2022,3,50.69353409323878,47.75856226328006,44.58960153186844,47.687598688155774,61.67967534048606,53.92094631464707,41.24940112926282
80,Kacharkanahalli,Bengaluru,2023,3,44.30240699578269,47.508461389809455,52.23358686243477,39.60333556228277,25.1402054370192,35.94584034531124,58.338208041133605
80,Kacharkanahalli,Bengaluru,2024,3,51.01068197703005,53.503953354115325,47.46887116661693,45.12442722094116,35.86613870340631,53.310941337807385,59.24969539616369
93,Devasandra,Bengaluru,2021,3,83.93432958189672,74.77335405052945,97.98899290972824,89.90861341498821,75.64721104993531,93.53373616907373,86.99077727098638
93,Devasandra,Bengaluru,2022,3,86.11204004370046,92.34743580550321,90.80639826364555,78.67395497102446,79.64274028348039,94.67371285022145,77.85050839901602
93,Devasandra,Bengaluru,2023,3,82.9520770788471,81.74017687273614,86.34026455368286,91.81359383374125,72.5797855521473,75.38210460486546,73.87619177464522
93,Devasandra,Bengaluru,2024,3,85.0894163759572,80.8075521607404,94.56782454501572,92.31681630322592,98.94998992356832,93.46794704874829,77.65664698115805
87,Horamavu,Bengaluru,2021,3,74.48637202399155,81.32634308179277,81.34109233883994,80.01532095398605,80.7328455312344,68.03494741338568,75.8371795908997
87,Horamavu,Bengaluru,2022,3,79.25485771622135,70.11833243216158,69.19930218810447,71.88943318531258,88.29405411563317,85.61056431336026,70.6601987055415
87,Horamavu,Bengaluru,2023,3,78.28800733136215,82.94403822668717,79.5551234961176,80.0949611405376,78.62242920801336,74.23897635773857,80.23866711713264
87,Horamavu,Bengaluru,2024,3,78.61420620985824,81.3400332894432,86.44785232115298,71.8156389089497,77.07650518664983,68.8008386064001,71.01457214550693
81,Kammanahalli,Bengaluru,2021,3,87.19555188388215,79.17911387562647,84.2403813597208,93.19697125786533,75.3569772690381,88.29725086992786,94.18769076477238
81,Kammanahalli,Bengaluru,2022,3,79.15769971654268,76.26539109025747,87.6714532511046,80.24222999918301,59.36688425825919,84.37751491710456,65.21704036474985
81,Kammanahalli,Bengaluru,2023,3,79.30225797204089,88.4637275744285,75.34048051110342,75.84089029880248,65.25777998533869,75.4143422818452,90.60178082688691
81,Kammanahalli,Bengaluru,2024,3,80.960547675457,79.93276029454785,87.6226758215391,88.68446328475848,84.68232104292835,78.79106163901358,78.33920290091571
94,A. Narayanapura,Bengaluru,2021,3,75.299413405287,77.69120015448381,70.96420371852773,81.18336003082868,59.01903899821228,77.0634587442548,74.72860010187071
94,A. Narayanapura,Bengaluru,2022,3,75.9157667140739,77.51544246263651,77.7603043528596,77.12896860239732,80.05527337793208,79.44512545860114,85.06543670449699
94,A. Narayanapura,Bengaluru,2023,3,83.51772487104483,83.4828385163139,70.82947324507477,74.68874345592442,76.88725761888726,89.21566441327418,89.7481529132723
94,A. Narayanapura,Bengaluru,2024,3,80.4399213336603,79.2439012927701,69.86349713484881,77.00377640584652,77.8006959806153,72.21192992725264,72.05827991499663
82,Banasavadi,Bengaluru,2021,3,69.26213018889074,79.22908041674972,82.25553012919747,72.11343417959456,66.11205232065362,71.98567748305538,77.8316787312977
82,Banasavadi,Bengaluru,2022,3,66.00454794346172,72.80059365617406,62.51953650145303,67.44199336800544,69.51532237794964,59.6940730061345,61.87161119303037
82,Banasavadi,Bengaluru,2023,3,62.16746613181948,52.651301409646585,72.11837744209268,57.62888233127573,62.8906167813721,58.14197760359494,75.38784348527969
82,Banasavadi,Bengaluru,2024,3,66.20206717388818,73.65667218358021,76.46007417764244,59.92409553081373,78.3077995657166,65.36580490864603,65.69113333644884
76,Hennur,Bengaluru,2021,3,77.29035571361152,81.84914185308682,77.18419028427051,76.02736976591511,86.47068485970739,82.60061369343371,67.05760074369212
76,Hennur,Bengaluru,2022,3,77.83788139881712,82.86538311939803,82.54653608683131,86.97017382048628,60.59620205307397,68.9789758218422,71.30349363961312
76,Hennur,Bengaluru,2023,3,78.95412856676026,87.07922017718099,71.44051456224544,74.39312308933287,89.33005906347881,77.94892541577106,87.2554452754157
76,Hennur,Bengaluru,2024,3,81.3600525127741,72.03232451643976,68.23964861643474,89.48880157966232,66.92986735747792,82.00846615827845,78.6929205907953
96,HAL Airport,Bengaluru,2021,3,47.98049604920911,38.4169639847189,52.89418663447678,57.248384733480115,50.38722338768279,56.71694528987095,34.54823242778982
96,HAL Airport,Bengaluru,2022,3,41.58374050195689,46.20015980157149,56.02265321687429,36.71434175084185,47.75072456091986,35.54569315715169,43.54364813910519
96,HAL Airport,Bengaluru,2023,3,48.70221588865175,50.872761342581086,44.187407051256315,40.98413158641042,34.752089038049135,43.20855448767645,41.23121572886069
96,HAL Airport,Bengaluru,2024,3,44.59439047516163,45.06220870264896,33.03745663123816,51.79718434215033,53.50696260350098,35.947757713161664,50.82944339205469
78,HBR Layout,Bengaluru,2021,3,44.63648226632932,43.80249509690245,44.177370880230725,37.95197306959483,62.46440814634061,51.635989695942555,49.707152386202566
78,HBR Layout,Bengaluru,2022,3,47.93688422470662,50.9563535677257,49.29984030691378,39.18234634234433,48.43699017551988,54.0649565693634,46.71408055261536
78,HBR Layout,Bengaluru,2023,3,51.68201080270186,45.70928644542135,44.440635849343025,44.97613787134778,44.890613397561765,56.81704091647456,52.26358658781998
78,HBR Layout,Bengaluru,2024,3,52.59752959038194,60.189166689412524,63.71488234176215,47.37345381801272,50.64710335762146,62.29732271319944,60.75790387968165
77,Nagavara,Bengaluru,2021,3,37.68727391357913,36.96590144982579,49.96388008942594,38.46130987263342,37.59977423495074,29.796747912711744,42.390677055307954
77,Nagavara,Bengaluru,2022,3,40.839428076049835,46.35166509455638,54.77372769307418,34.914757258603615,41.77261332383949,36.582187237741344,49.62506064706501
77,Nagavara,Bengaluru,2023,3,43.381052176477255,49.33933536879513,40.2601663563509,51.68285354461812,44.702206866322854,36.54014863318422,49.25802572154133
77,Nagavara,Bengaluru,2024,3,40.20284477164948,47.34642991162454,52.387142414622474,35.74093451920566,59.54370368025836,33.01707533262465,31.26331482372418
79,Kadugondanahalli,Bengaluru,2021,3,58.579761984425595,61.66561303092483,48.14289048109378,57.38623035179258,63.191682987217675,50.24904368421326,70.05225303664575
79,Kadugondanahalli,Bengaluru,2022,3,54.69193262011328,64.03446492529669,52.22476199836627,64.37413900084323,61.40873257225836,57.38535808519211,44.670579478986824
79,Kadugondanahalli,Bengaluru,2023,3,53.914761763553045,47.159429879202634,39.29298736282581,55.10987543632069,55.0107466484601,58.30183421093622,65.62250335408712
79,Kadugondanahalli,Bengaluru,2024,3,56.95482978775051,50.703068669702155,67.70014138246543,63.33610006498363,58.586579987172286,61.159685760216746,51.385333183262965
83,Subbayyanapalya,Bengaluru,2021,3,60.7068470131314,59.89215095659568,56.44079497289466,60.5910959581374,73.83681711062013,57.41100796054886,50.91969480720371
83,Subbayyanapalya,Bengaluru,2022,3,60.750260163107505,52.76300973357817,52.946483545785846,53.58969995832739,54.667916626394174,59.757279741215754,68.21505027200669
83,Subbayyanapalya,Bengaluru,2023,3,58.699763710811,55.747262643004085,68.94319030335379,58.12550705877429,77.86396123141718,61.382606476725734,47.48770595774608
83,Subbayyanapalya,Bengaluru,2024,3,55.741518190343676,59.468062124065625,42.830752635215845,49.23914693386286,69.97100854657512,50.285109330813974,65.85275194763187
84,Lingarajapura,Bengaluru,2021,3,53.63952553041239,57.52253700060901,54.01916812476398,49.74573906434702,42.14530058525624,44.303312621660915,47.75791756763411
84,Lingarajapura,Bengaluru,2022,3,56.59375461431014,64.01784425957118,64.57569791036923,62.36270147937611,63.193150753349954,51.7994917656302,68.80960553548503
84,Lingarajapura,Bengaluru,2023,3,52.81511273962971,45.03490212389933,51.226779053822476,52.02227816366823,67.39765712053651,53.74807714338548,49.227129208742
84,Lingarajapura,Bengaluru,2024,3,48.317912363088475,46.768880929327366,34.578652618230635,53.11599477842708,65.0409744510545,43.91865895409826,59.0681626670621
85,Maruthi Seva Nagar,Bengaluru,2021,3,81.40088952827597,86.48012760021165,90.54809283351912,71.76102064028505,99.913303811237,85.93430936968244,75.54342238985997
85,Maruthi Seva Nagar,Bengaluru,2022,3,75.10839989598611,82.56347668730866,63.48581160834422,79.18211944520203,76.73633896178252,67.03908929989493,67.36521474375128
85,Maruthi Seva Nagar,Bengaluru,2023,3,76.98086756648186,73.00617278168187,79.93159209541463,72.9256237206542,68.97763202676126,81.84473154111393,63.42515264583247
85,Maruthi Seva Nagar,Bengaluru,2024,3,80.81582665574862,84.17192032027675,83.61247375897015,88.66187661854167,68.2290338368972,72.3952098995652,73.00113175303477
125,Okalipuram,Bengaluru,2021,3,51.400602368476356,53.05673907014615,66.26372785421566,58.51452424522714,52.25842993021993,42.6734205542092,61.34180780004765
125,Okalipuram,Bengaluru,2022,3,52.203229671807186,44.08037536827431,64.49203425490495,55.587234930568755,65.3747016444774,59.78280767745253,54.35640023325685
125,Okalipuram,Bengaluru,2023,3,55.358173804421426,51.69710556024381,53.39605263018278,60.83576691902455,59.43511104502669,63.20863960351835,53.65957423579706
125,Okalipuram,Bengaluru,2024,3,57.36697523213141,59.20091847825792,63.4459884246969,52.11564459962754,57.861526333963035,49.451471288298364,53.90231506147579
101,Dodda Nekkundi,Bengaluru,2021,3,54.16429553138686,63.17491658311093,57.183827527837536,59.03617385491806,54.41493791119497,56.846376158913486,41.29226201540007
101,Dodda Nekkundi,Bengaluru,2022,3,51.26058386798352,50.71045096811379,37.63004623305503,44.06106581904987,42.33315617963575,60.691237686004534,46.200994081075045
101,Dodda Nekkundi,Bengaluru,2023,3,49.60303006331606,51.81863148483143,43.02352652879529,43.7428816320846,50.26593520115522,39.71314604652448,34.83295104279282
101,Dodda Nekkundi,Bengaluru,2024,3,48.00926656094035,40.169781643554174,43.175086041102894,54.0609801525366,50.89121229571238,48.262621080068676,41.813931257183995
128,Chickpete,Bengaluru,2021,3,63.3914741544931,55.133329490408535,66.90346963802713,55.66824202402513,57.20039986656079,63.53971292884928,74.61814989504838
128,Chickpete,Bengaluru,2022,3,66.44391140243783,76.30024818241924,55.38858499937729,61.93854191282823,62.22695442634369,64.88047497321446,63.774543660404206
128,Chickpete,Bengaluru,2023,3,66.56165018678975,68.71975446860382,60.84283172267321,73.03745787121565,84.76407064618931,72.98561583779428,51.60860334253394
128,Chickpete,Bengaluru,2024,3,59.932677556542195,55.08482196321663,46.718418566975345,62.00858661552995,67.39627409624646,52.2224303178603,56.44784404789158
108,Cox Town,Bengaluru,2021,3,45.03212034147349,37.452620351177345,42.600554047097745,50.05568129764185,27.872426922803704,36.63572062311155,40.67525909655301
108,Cox Town,Bengaluru,2022,3,48.02731659109346,51.600715724544756,43.88491631622941,49.90053241526423,28.432563952203196,50.74923751928431,60.42592501838056
108,Cox Town,Bengaluru,2023,3,50.07857605852777,54.55803716784965,38.69532855063848,58.12764220424461,32.73632983275877,50.757925509483044,39.342689772331504
108,Cox Town,Bengaluru,2024,3,45.561932725140714,41.46274687822384,45.14194753906881,47.10593045983173,27.311495617498608,38.02199862761563,47.321204618653475
113,Hoysala Nagar,Bengaluru,2021,3,78.39059900942627,81.43643198126506,88.75872989912347,82.24045554281078,75.5878421050322,81.84993145731491,71.65203423708883
113,Hoysala Nagar,Bengaluru,2022,3,78.98871573313971,77.91710606117135,87.94012594869028,85.43716320650529,93.29120923959107,87.32142044996385,76.91827234853861
113,Hoysala Nagar,Bengaluru,2023,3,76.92085159987292,74.34430006862547,79.95307660387991,81.0325688527494,84.4570523395584,74.41190934027534,66.92665765083551
113,Hoysala Nagar,Bengaluru,2024,3,72.52480557475087,80.32674627842704,67.90112939688659,65.61400051921734,53.54271597098091,75.44125330048055,76.63187509839317
114,Jeevanbhima Nagar,Bengaluru,2021,3,39.0718978540662,37.26447575197084,33.40842270596801,42.61431064876639,43.30306783217382,36.363772418017,30.6086744817159
114,Jeevanbhima Nagar,Bengaluru,2022,3,42.89479517755083,46.660279893155575,32.111384204901654,42.606589170738786,23.99626397232945,43.00389753575983,56.815317391081905
114,Jeevanbhima Nagar,Bengaluru,2023,3,38.7447390913388,29.36385490972567,35.38434188974489,31.94523782060268,19.678822944466237,43.869011370342335,37.500429357795525
114,Jeevanbhima Nagar,Bengaluru,2024,3,47.355610795754494,39.678389999765,61.033175664414074,43.63494514330155,62.89175768810174,49.41446832534373,57.15683158799912
139,Mudalapalya,Bengaluru,2021,3,82.29396652521073,91.5166762333626,78.97842337228334,80.00420461994918,75.90945069539096,83.12211867216244,71.91831782056535
139,Mudalapalya,Bengaluru,2022,3,84.82696027112331,90.06499652322071,94.83645912925088,83.63578727737179,76.92029024518305,80.0136582174652,75.66567537226948
139,Mudalapalya,Bengaluru,2023,3,82.8343919353704,78.23934577798607,96.82691351136262,83.98856846037128,76.72547349659071,84.44374395524433,72.01029297574127
139,Mudalapalya,Bengaluru,2024,3,85.67225536123391,85.45021199708293,82.72561938086363,95.54922313922788,100.0,88.14037452442271,87.7535761967024
115,Konena Agrahara,Bengaluru,2021,3,71.76413569657392,69.66689056186028,57.9479216833009,71.27505644631044,73.48511905488044,66.31913041863811,85.68500111153932
115,Konena Agrahara,Bengaluru,2022,3,76.97244697290864,77.6401795482159,88.07152176233919,69.5854938493779,88.59283874390404,69.46886325224561,85.7987668493908
115,Konena Agrahara,Bengaluru,2023,3,78.52192042853147,87.40276230503943,67.98579951068494,77.77543252983935,97.76141555503888,78.19006914799441,89.42834610396783
115,Konena Agrahara,Bengaluru,2024,3,73.5043136975456,69.219984808063,64.60100643012822,78.74027752509954,68.96593397046671,73.72982294156063,73.27407809758105
116,Ramaswamypalya,Bengaluru,2021,3,52.597977125283286,62.21276399695188,49.82550338249779,59.14835556740935,63.17908891147199,54.068556154394756,66.27939143364128
116,Ramaswamypalya,Bengaluru,2022,3,45.03484777213397,52.11408711124241,43.20934227114642,51.974224856275185,60.75845597995057,36.283999644515404,56.538790661715794
116,Ramaswamypalya,Bengaluru,2023,3,49.04653055908008,51.578380780944286,61.83800876098269,39.42885244767536,48.120269291792766,52.80097140769129,55.72773929002693
116,Ramaswamypalya,Bengaluru,2024,3,45.28655696311898,41.274468730552606,41.04802272562939,51.37530111670908,36.436951859701104,39.500656240463044,59.00999753426187
117,Vasanthnagar,Bengaluru,2021,3,45.22670382738189,48.763129804529804,55.0807828108554,41.11909175430576,25.799314934064288,49.98409419861249,55.25104173740216
117,Vasanthnagar,Bengaluru,2022,3,36.67699814357049,41.745556588709874,44.74468160679972,39.84780845697159,47.321635455393945,43.59542693712514,40.08512157069424
117,Vasanthnagar,Bengaluru,2023,3,40.12477336723422,31.677760060666323,37.35106429820715,38.266903149746774,22.76516713284388,37.10118404662381,28.454716330973664
117,Vasanthnagar,Bengaluru,2024,3,44.72537553020682,36.17170503536559,58.378831748957865,45.176907516941725,36.70800264836177,36.26261703573009,44.744103572319354
120,Bharathi Nagar,Bengaluru,2021,3,78.76662905313451,69.77114928241399,65.95368411417161,76.82409470578725,70.57824881505223,73.41431551425546,72.19676402039592
120,Bharathi Nagar,Bengaluru,2022,3,80.98804481678607,79.0900987073374,93.17137488076098,77.41795884174371,80.04552427053774,75.50862477310606,85.20232608206139
120,Bharathi Nagar,Bengaluru,2023,3,77.73069524090131,74.88697692317228,82.16521862061717,70.18910881020906,93.27705845151726,77.79237425649804,76.21118750209058
120,Bharathi Nagar,Bengaluru,2024,3,77.94360290836156,69.37911903289182,83.42211954506362,72.78223651467215,86.50170820862515,84.39429879604549,87.06235813493717
121,Ulsoor,Bengaluru,2021,3,72.01027939625028,64.86779862303851,80.27066390834435,67.43846700518458,71.87809630896814,67.69576125480062,61.02513028624108
121,Ulsoor,Bengaluru,2022,3,67.3519008213718,72.3248055038958,61.8795046792053,57.354594681461506,67.79706639086099,58.288938991923864,60.636987555998786
121,Ulsoor,Bengaluru,2023,3,67.43547668936142,74.22224653648146,52.55007436911892,62.371954073399465,77.07163893544428,63.76087968394756,55.49224833134183
121,Ulsoor,Bengaluru,2024,3,69.51251333698802,76.36675138019912,63.91295086454232,75.29116277250816,85.18739912941741,68.18886172851862,81.81080765261979
122,Dattatreya Temple,Bengaluru,2021,3,77.44610672674551,69.23189721725697,83.0566847218428,77.32238753588409,72.9520589449714,80.10034430171753,83.56181947577545
122,Dattatreya Temple,Bengaluru,2022,3,69.47485344931643,73.73577446200281,74.46641585666262,78.79580355188997,79.91636505934775,78.4903076039432,75.55106849536064
122,Dattatreya Temple,Bengaluru,2023,3,68.858971784353,74.49544905125171,73.18344842863048,59.822692032218924,63.26099042039213,77.99496809403873,68.87100615565905
122,Dattatreya Temple,Bengaluru,2024,3,72.38231861343738,66.55997309354065,68.44353373938124,69.77858373318091,54.47651942093627,77.73367118379574,69.87745157055375
123,Gandhinagar,Bengaluru,2021,3,78.21064561206653,72.4505267060397,82.93125007717039,77.65628169532616,93.41691512892592,72.52545919559562,83.54504162136786
123,Gandhinagar,Bengaluru,2022,3,72.6601803765859,65.39219844960935,77.20937319090419,77.4321295392325,65.28527412711989,75.55683245703217,69.514107604931
123,Gandhinagar,Bengaluru,2023,3,71.6993183498081,79.50361840253159,65.32160624377549,69.05503810493116,54.02299643302209,63.92956259623362,72.17517543117793
123,Gandhinagar,Bengaluru,2024,3,78.0619678582895,68.35583563138859,74.4347893184476,74.80887879367135,58.83507309499355,70.54933583829971,75.47124810584856
124,Subhash Nagar,Bengaluru,2021,3,42.37490680058276,42.993660368824635,45.2288570477532,32.57338322313947,40.938713178722914,51.644891618334526,42.94587520446922
124,Subhash Nagar,Bengaluru,2022,3,41.4506479072029,46.93047547025815,49.63829236348636,41.87656886028568,60.49120083837144,33.961652202455966,26.959077853890328
124,Subhash Nagar,Bengaluru,2023,3,46.403564701682896,38.80770928409442,39.371049690441076,36.75461196901547,38.13590913290548,51.866402180056326,46.942380533060266
124,Subhash Nagar,Bengaluru,2024,3,42.04940227709737,32.07647479140674,36.043418104054446,44.97857710985598,61.01718002975166,48.99061881677536,27.757251216463246
126,Binnipete,Bengaluru,2021,3,58.962941917478524,64.57046438889813,57.70281468758567,56.92304777656858,51.079571070806224,50.27683909656584,50.8100028222895
126,Binnipete,Bengaluru,2022,3,55.97172848159428,60.92061661352816,55.18602333353268,47.12861747053749,74.28332052112245,64.82621486347654,64.52741477604653
126,Binnipete,Bengaluru,2023,3,56.575781112494894,65.83114811755902,43.84393233099742,53.889396077722324,45.59103183276552,50.492442795180295,45.799869579275175
126,Binnipete,Bengaluru,2024,3,58.94417634196532,60.510144330372526,48.353057629611605,65.16665174063473,64.38236462851445,56.70749046450523,64.1680852080472
127,Cottonpete,Bengaluru,2021,3,43.66602976357294,52.015746626212746,37.38116493371555,43.06579512673167,59.27167525941353,47.82045676892349,30.532126548514025
127,Cottonpete,Bengaluru,2022,3,40.29252358635001,42.91095939093327,38.72272634866256,32.97802060439552,58.60988842862083,40.88571806526241,32.54932240973668
127,Cottonpete,Bengaluru,2023,3,47.01031100598192,38.53509536545321,40.25142545741868,53.14962082366179,45.39690582208837,47.941853846627815,44.994791072266
127,Cottonpete,Bengaluru,2024,3,41.8716054768324,40.782438251670214,33.14716943907023,32.871186050025976,55.61759203890535,51.49545606011472,50.66589169673458
141,Nagarabhavi,Bengaluru,2021,3,76.25942546757216,85.47196497783615,67.16719660117501,85.2880216748088,96.0521972262102,80.49388158249313,90.69373742132682
141,Nagarabhavi,Bengaluru,2022,3,76.4350719961626,75.17498970947503,79.24190005752618,67.8967032367029,81.32880258085245,86.0586287314085,67.13830148967443
141,Nagarabhavi,Bengaluru,2023,3,82.91864210219791,91.79267395860232,96.72271023436133,83.34783487662735,100.0,88.06484624488668,72.76878518930677
141,Nagarabhavi,Bengaluru,2024,3,81.02296591812174,75.96977223450341,85.24142142458837,84.35497549905412,67.53095567046438,82.32467216717687,89.17177324747998
144,Kempapura Agrahara,Bengaluru,2021,3,63.169446875001185,53.35021625658703,58.880327194101554,71.69332824363683,52.31651805914554,65.85672065243493,54.8317229958008
144,Kempapura Agrahara,Bengaluru,2022,3,71.52883660325494,76.10606544865388,59.39081492265126,70.10287702298362,52.69562714906552,71.14663953531513,76.40185695428698
144,Kempapura Agrahara,Bengaluru,2023,3,65.93726509633177,63.89399760637491,78.52319583601326,75.80236540479105,47.73371705615641,71.15742356623961,62.088987088402064
144,Kempapura Agrahara,Bengaluru,2024,3,70.59106544071034,78.95959408361851,84.11892327578678,72.13351716147676,64.87591181273045,76.34204715788593,63.121106938579345
154,Rayapuram,Bengaluru,2021,3,53.47619573361795,56.60881720777547,45.688163120423155,47.30805464831447,70.20575920063544,45.51226939260869,53.6549329656659
154,Rayapuram,Bengaluru,2022,3,50.27971075162589,41.00008711745442,40.53636391480072,57.6151178417459,41.57886051070696,59.28889416313181,52.7283795413017
154,Rayapuram,Bengaluru,2023,3,55.691299465063764,56.02526716958912,63.454587077783515,51.34122078452081,49.81331512907586,63.57318551572878,69.08499485957593
154,Rayapuram,Bengaluru,2024,3,54.08489105794235,59.692201118079986,53.37496305697532,54.03568810086439,42.27209542023371,55.90749712311268,44.66896799054279
148,New Guddadahalli,Bengaluru,2021,3,46.41042777907042,40.55194396328752,33.5451763342734,37.79057963132674,64.04180859919472,46.548836538307114,43.69278993358097
148,New Guddadahalli,Bengaluru,2022,3,46.21838504197623,42.86220570428832,52.02692676619009,51.64084135901396,52.40441251661441,39.25028653797821,57.49487754748794
148,New Guddadahalli,Bengaluru,2023,3,40.6848500265711,39.189413735324976,26.81198273853832,33.24218605101945,51.30672004720553,30.68508272167842,38.181824881039866
148,New Guddadahalli,Bengaluru,2024,3,38.406469962880784,47.86803322232744,30.190229900370944,34.4904443556064,30.56417045308188,33.01480320522778,23.450684625470124
149,Gali Anjaneya Temple Ward,Bengaluru,2021,3,58.66265947519766,53.14852914089856,63.55407522930033,63.50058601437196,72.59967463881864,57.11524341546984,52.75058664441053
149,Gali Anjaneya Temple Ward,Bengaluru,2022,3,56.120417808189934,62.45600713830265,46.56883684088801,53.53923797134524,72.19802567815594,62.25428820208472,70.66616989106421
149,Gali Anjaneya Temple Ward,Bengaluru,2023,3,52.92615648748403,54.738913167376786,57.75658411490364,44.49527281382651,54.706034851638634,57.11257305693622,42.94579560751584
149,Gali Anjaneya Temple Ward,Bengaluru,2024,3,54.83193228234592,63.87636799629781,41.10460122855267,50.13845503345526,58.89408745433888,50.76313052646453,61.264657204483186
155,Devaraj Urs Nagar,Bengaluru,2021,3,50.65840913186836,50.93549841600371,50.92512579960004,48.04402453617918,67.97540363465524,57.208535529332785,56.57469058915746
155,Devaraj Urs Nagar,Bengaluru,2022,3,54.250410929334805,62.67030135126632,60.08827374693337,58.83003216245113,68.71804708082861,49.731842716178626,63.46253804533589
155,Devaraj Urs Nagar,Bengaluru,2023,3,53.08666901365249,49.79887809904935,67.44243306532671,60.21741348861103,61.13346347726288,57.62780424596029,54.94885284572962
155,Devaraj Urs Nagar,Bengaluru,2024,3,54.59583702002723,52.20619121742512,44.48689712797496,60.31995006524839,63.97359430305089,52.28293779050993,40.35163943880411
150,Attiguppe,Bengaluru,2021,3,67.94645785975362,72.02045345233464,82.05417115153533,66.6996844227177,57.34539405959173,72.04387806062125,77.46030212022117
150,Attiguppe,Bengaluru,2022,3,77.50263077777434,68.53600521093357,77.64649872691018,81.87170972422534,92.0082496237415,71.08774301593014,86.50273523068478
150,Attiguppe,Bengaluru,2023,3,71.79781484511251,64.43211541669439,82.75668761237989,64.94327900870682,64.18932921347648,67.59872548436125,82.94023587083814
150,Attiguppe,Bengaluru,2024,3,75.79909199712661,70.80844997297659,79.54531498533657,77.23401166000158,89.11230706865746,83.92083320675182,61.16379514144821
151,Deepanjali Nagar,Bengaluru,2021,3,64.20844420218188,65.18561750372899,57.837426073492225,60.3439761926247,58.32678434027614,66.63429318317408,59.22994317224496
151,Deepanjali Nagar,Bengaluru,2022,3,67.73536006672329,59.10242407292246,76.2481553412465,63.45052655857741,65.04603525069379,71.44423773116132,62.709044781184645
151,Deepanjali Nagar,Bengaluru,2023,3,67.42929668111273,76.3182683349988,71.68132860006948,70.85887965445687,72.72058282661833,61.40913946030147,64.97931260418113
151,Deepanjali Nagar,Bengaluru,2024,3,64.70381518651618,60.26087070831043,57.993388440491785,63.344193738406304,83.91856482420359,56.05386612019262,65.26484501793404
