ward_id,ward_name,city,year,median_price_sqft,crime_rate_per_1000,avg_aqi
124,Subhash Nagar,Bengaluru,2022,14314.430936445297,4.693047547025816,74.45743854522954
124,Subhash Nagar,Bengaluru,2023,9497.325353103603,3.8807709284094423,59.05657453566161
124,Subhash Nagar,Bengaluru,2024,15885.19736995294,3.207647479140674,54.06512715608167
126,Binnipete,Bengaluru,2021,8907.390715610221,6.4570464388898134,86.55422203137852
126,Binnipete,Bengaluru,2022,17694.521242850362,6.092061661352816,82.77903500029902
126,Binnipete,Bengaluru,2023,13297.752754416706,6.583114811755903,65.76589849649613
126,Binnipete,Bengaluru,2024,9066.06856801226,6.051014433037253,72.5295864444174
127,Cottonpete,Bengaluru,2021,6950.938019526291,5.201574662621275,56.07174740057333
127,Cottonpete,Bengaluru,2022,11021.86903317399,4.291095939093327,58.08408952299384
127,Cottonpete,Bengaluru,2023,5877.314862015157,3.853509536545321,60.377138186128015
127,Cottonpete,Bengaluru,2024,15338.999334297625,4.078243825167021,49.720754158605345
141,Nagarabhavi,Bengaluru,2021,13647.44862818385,8.547196497783615,100.7507949017625
141,Nagarabhavi,Bengaluru,2022,16332.894995268729,7.5174989709475035,118.86285008628927
141,Nagarabhavi,Bengaluru,2023,12868.733382725535,9.179267395860233,145.084065351542
141,Nagarabhavi,Bengaluru,2024,13037.896270337389,7.596977223450342,127.86213213688255
144,Kempapura Agrahara,Bengaluru,2021,10018.512219664643,5.335021625658704,88.32049079115234
144,Kempapura Agrahara,Bengaluru,2022,7998.473313340566,7.610606544865388,89.08622238397689
144,Kempapura Agrahara,Bengaluru,2023,11006.36148957035,6.389399760637492,117.78479375401989
144,Kempapura Agrahara,Bengaluru,2024,13298.44161803773,7.895959408361851,126.17838491368018
154,Rayapuram,Bengaluru,2021,8324.043182237005,5.660881720777548,68.53224468063473
154,Rayapuram,Bengaluru,2022,10753.355814806488,4.100008711745442,60.804545872201075
154,Rayapuram,Bengaluru,2023,16495.26370309088,5.602526716958913,95.18188061667527
154,Rayapuram,Bengaluru,2024,9683.020941703442,5.969220111807999,80.06244458546297
148,New Guddadahalli,Bengaluru,2021,15051.064361048542,4.055194396328752,50.317764501410096
148,New Guddadahalli,Bengaluru,2022,11780.053884930916,4.286220570428832,78.04039014928513
148,New Guddadahalli,Bengaluru,2023,11304.364674355618,3.9189413735324976,40.21797410780748
148,New Guddadahalli,Bengaluru,2024,13672.461027199995,4.786803322232744,45.28534485055641
149,Gali Anjaneya Temple Ward,Bengaluru,2021,9836.674582036256,5.314852914089856,95.33111284395049
149,Gali Anjaneya Temple Ward,Bengaluru,2022,14857.000006594466,6.245600713830266,69.85325526133201
149,Gali Anjaneya Temple Ward,Bengaluru,2023,15013.888433480888,5.473891316737679,86.63487617235546
149,Gali Anjaneya Temple Ward,Bengaluru,2024,14849.660004380468,6.387636799629782,61.656901842829
155,Devaraj Urs Nagar,Bengaluru,2021,14104.840085413389,5.093549841600371,76.38768869940006
155,Devaraj Urs Nagar,Bengaluru,2022,8055.407781944645,6.267030135126632,90.13241062040005
155,Devaraj Urs Nagar,Bengaluru,2023,17019.42145598485,4.979887809904935,101.16364959799006
155,Devaraj Urs Nagar,Bengaluru,2024,15797.75978361749,5.220619121742512,66.73034569196244
150,Attiguppe,Bengaluru,2021,12954.486685921847,7.202045345233464,123.08125672730299
150,Attiguppe,Bengaluru,2022,13507.61644751126,6.853600521093357,116.46974809036527
150,Attiguppe,Bengaluru,2023,14662.326672762403,6.443211541669439,124.13503141856984
150,Attiguppe,Bengaluru,2024,14878.193628561843,7.0808449972976595,119.31797247800486
151,Deepanjali Nagar,Bengaluru,2021,15002.81081719246,6.5185617503729,86.75613911023834
151,Deepanjali Nagar,Bengaluru,2022,7065.7958770967525,5.910242407292246,114.37223301186975
151,Deepanjali Nagar,Bengaluru,2023,15382.742414415456,7.631826833499881,107.52199290010421
151,Deepanjali Nagar,Bengaluru,2024,8387.566943472335,6.026087070831043,86.99008266073767
152,Avalahalli,Bengaluru,2021,12002.915486136055,7.689740896458142,122.6090534113198
152,Avalahalli,Bengaluru,2022,14122.013209088556,7.16739948216571,115.58779046143168
152,Avalahalli,Bengaluru,2023,14566.776245753477,6.720604036366571,133.85559706792702
152,Avalahalli,Bengaluru,2024,10634.818415289285,6.790080737879961,137.3235821672164
156,Chalavadipalya,Bengaluru,2021,14786.45444851393,6.091399982398244,104.91525476741867
156,Chalavadipalya,Bengaluru,2022,13249.09317568043,5.9132262563292315,101.56077902080125
156,Chalavadipalya,Bengaluru,2023,17663.117804471512,5.7785771946941615,108.7621762148975
156,Chalavadipalya,Bengaluru,2024,8967.969837916145,4.743500148556093,82.91412962999327
157,K R Market,Bengaluru,2021,13804.921393402004,4.91947306142897,44.99609865705121
157,K R Market,Bengaluru,2022,8314.45873297074,3.5281062659877365,78.92963599526371
157,K R Market,Bengaluru,2023,16560.755460622568,3.4107864684879363,62.438331401890586
157,K R Market,Bengaluru,2024,14352.910894297958,5.486846577556708,87.68426033536028
158,Chamrajapet,Bengaluru,2021,9950.001640515075,7.490416984191263,92.29342640787357
158,Chamrajapet,Bengaluru,2022,15004.555194611865,7.868742640726396,113.66159407500848
158,Chamrajapet,Bengaluru,2023,11895.63489217994,7.022293905836307,113.77754774906191
158,Chamrajapet,Bengaluru,2024,15539.046172545295,6.333607026947113,101.09112898753315
159,Azad Nagar,Bengaluru,2021,14637.234505943634,7.643551201200708,99.20870349161581
159,Azad Nagar,Bengaluru,2022,13082.67958182645,8.43347470180187,125.409393903645
159,Azad Nagar,Bengaluru,2023,18163.32347085793,7.172858483997932,105.3068101479753
159,Azad Nagar,Bengaluru,2024,13265.591907400301,6.95912515839219,109.00766581607935
225,Kudlu,Bengaluru,2021,11534.967145803745,5.916605997488059,114.07995262678106
225,Kudlu,Bengaluru,2022,8301.560953754568,5.957024956317643,107.35845594754319
225,Kudlu,Bengaluru,2023,8002.84788572355,6.465218759988864,100.8741400718541
225,Kudlu,Bengaluru,2024,9402.529232017472,6.399676607449242,97.19125358546287
160,Dharmaraya Swamy Temple,Bengaluru,2021,11502.843476790184,6.80915020727544,93.44541872699466
160,Dharmaraya Swamy Temple,Bengaluru,2022,17145.471916845447,7.480106650901831,119.81379096500986
160,Dharmaraya Swamy Temple,Bengaluru,2023,15105.269379799378,7.665779363845866,96.7043273632598
160,Dharmaraya Swamy Temple,Bengaluru,2024,16100.899574689593,6.95932317000773,125.43943134732021
161,Silver Jublee Park,Bengaluru,2021,14576.886993236123,5.739636131908266,89.59741462156812
161,Silver Jublee Park,Bengaluru,2022,11544.397747844729,6.929972189401835,108.3285280753413
161,Silver Jublee Park,Bengaluru,2023,16774.04953257634,6.615470419166143,105.79803015540352
161,Silver Jublee Park,Bengaluru,2024,13742.592552493825,5.059500150187898,105.86406428303806
162,Sunkenahalli,Bengaluru,2021,8604.537488253958,5.677341011726842,102.56770185561271
162,Sunkenahalli,Bengaluru,2022,14606.59699600242,5.947884814024237,73.63438949515526
162,Sunkenahalli,Bengaluru,2023,12511.360662970666,5.2959962132569025,95.185714189431
162,Sunkenahalli,Bengaluru,2024,7643.274747319802,6.451791157060416,92.54852731784007
177,Lakkasandra,Bengaluru,2021,16946.287892400458,6.336039626097104,102.32777426385636
177,Lakkasandra,Bengaluru,2022,11778.379593281928,6.3769605157579985,99.67572172291523
177,Lakkasandra,Bengaluru,2023,16964.228013888194,5.682217091204304,78.70641354217767
177,Lakkasandra,Bengaluru,2024,15520.394521172519,5.306834990982839,69.92863856242221
163,Vishveshwara Puram,Bengaluru,2021,7234.285075743161,4.271049954688993,47.677770957720504
163,Vishveshwara Puram,Bengaluru,2022,14284.729485790458,3.746458255238011,68.92405240536937
163,Vishveshwara Puram,Bengaluru,2023,5305.171084513909,2.978878370009719,65.98432442254257
163,Vishveshwara Puram,Bengaluru,2024,15904.204188683267,3.980365209386737,69.9837502750305
167,Ashok Nagar,Bengaluru,2021,5962.471987524223,5.112723831212554,86.98912590491932
167,Ashok Nagar,Bengaluru,2022,7938.1725022281835,5.078214582358122,53.405206598539095
167,Ashok Nagar,Bengaluru,2023,8766.266994689033,3.848245284318742,43.74156386724616
167,Ashok Nagar,Bengaluru,2024,15365.36224744912,4.103889787580211,47.74496647768267
164,Hombegowda Nagar,Bengaluru,2021,14211.24077263612,4.387748237051888,69.52199519955303
164,Hombegowda Nagar,Bengaluru,2022,9144.725907786604,4.498519141107295,56.27124834175207
164,Hombegowda Nagar,Bengaluru,2023,12202.453029379618,3.5923805989517215,84.84003195462974
164,Hombegowda Nagar,Bengaluru,2024,10851.703020876328,3.6043080176845237,63.28707358622151
165,B Venkata Reddy Nagar,Bengaluru,2021,8679.63753708981,7.449002439021453,112.50971546316421
165,B Venkata Reddy Nagar,Bengaluru,2022,13850.862099960179,6.979329979724888,113.58401656600552
165,B Venkata Reddy Nagar,Bengaluru,2023,8376.035724285022,7.739796370286418,119.5787883717395
165,B Venkata Reddy Nagar,Bengaluru,2024,6849.152226260379,6.490479132220992,123.00564930311941
166,Shanthi Nagar,Bengaluru,2021,16024.9305058048,4.507067815191144,84.87716888425626
166,Shanthi Nagar,Bengaluru,2022,16668.738064569523,5.194002520062597,97.69460411203065
166,Shanthi Nagar,Bengaluru,2023,17472.73382596991,6.4839976867717715,81.48391501532117
166,Shanthi Nagar,Bengaluru,2024,8618.177235509722,6.436670664607249,105.68207274625485
168,Nilasandra,Bengaluru,2021,17741.975243879115,5.794799656196027,75.90914462613037
168,Nilasandra,Bengaluru,2022,9191.711030575727,5.7850455600743835,106.84782282564946
168,Nilasandra,Bengaluru,2023,16447.850991655207,6.49187627500651,72.47373578060106
168,Nilasandra,Bengaluru,2024,12940.135725343724,5.108967092620985,88.45661109936955
169,Vannarpet,Bengaluru,2021,10722.340563042486,7.377715465083682,126.92330024466344
169,Vannarpet,Bengaluru,2022,16527.80659974746,7.520387797847509,122.43378252911646
169,Vannarpet,Bengaluru,2023,9565.124259786608,8.074003099770549,128.40480333625976
169,Vannarpet,Bengaluru,2024,11918.378446457686,8.556724573746093,120.76723323500849
170,Jogupalya,Bengaluru,2021,12287.751883596793,4.858027959247675,86.06083519309323
170,Jogupalya,Bengaluru,2022,7295.247269393731,5.180378421932365,84.53047865343497
170,Jogupalya,Bengaluru,2023,16721.8316063781,4.563233158776061,67.92932456031784
170,Jogupalya,Bengaluru,2024,12477.289709395818,5.734262496389324,67.81117386768462
171,Domlur,Bengaluru,2021,9091.949435460945,6.783696779443374,78.25820138321143
171,Domlur,Bengaluru,2022,11304.868385140078,4.611277281700945,100.82966403832347
171,Domlur,Bengaluru,2023,8706.731114492914,4.885495593523148,84.8450099498083
171,Domlur,Bengaluru,2024,13290.507139329728,6.191295814008289,92.31083916538748
175,Jakkasandra,Bengaluru,2021,11034.707586718196,8.438435614858253,113.8970240361966
175,Jakkasandra,Bengaluru,2022,13319.199983448103,7.64081916198568,129.63567048819817
175,Jakkasandra,Bengaluru,2023,15364.25881051758,8.016519526652662,94.80296236241401
175,Jakkasandra,Bengaluru,2024,15515.02235223315,7.228212123416511,95.32083560852452
195,Hosakerehalli,Bengaluru,2021,6121.521286769012,5.20062088084161,57.98817024347096
195,Hosakerehalli,Bengaluru,2022,16812.281510021123,5.20246435220906,69.34431214871776
195,Hosakerehalli,Bengaluru,2023,16964.66738050953,6.063869826931727,67.40923310550497
195,Hosakerehalli,Bengaluru,2024,14182.1773818673,5.892580814287051,71.20261352374752
203,Subrahmanyapura,Bengaluru,2021,9355.189993721413,5.449316827353098,58.571061637058115
203,Subrahmanyapura,Bengaluru,2022,7293.98256271735,5.551950411540187,56.07270900751129
203,Subrahmanyapura,Bengaluru,2023,13163.77480582236,3.742566970368438,87.68777359062966
203,Subrahmanyapura,Bengaluru,2024,5381.328912227597,5.105322896603437,72.46890103898815
204,Vasanthpura,Bengaluru,2021,9274.701325834041,5.343376003134335,71.24881922932599
204,Vasanthpura,Bengaluru,2022,7186.161797098154,5.038203713399958,68.50150275111852
204,Vasanthpura,Bengaluru,2023,7742.2700416999705,5.601717213885461,73.53965120302243
204,Vasanthpura,Bengaluru,2024,15312.004513923517,5.0138559768119135,91.91555568788945
206,Konanakunte,Bengaluru,2021,15007.81893061462,5.1061620480166985,89.80890676950881
206,Konanakunte,Bengaluru,2022,12303.143709394502,4.483665073008573,63.328431078657516
206,Konanakunte,Bengaluru,2023,9038.472597047486,4.029249361870427,81.6077307893568
206,Konanakunte,Bengaluru,2024,6186.100084279407,5.801291980262438,99.21769711252988
207,RBI layout,Bengaluru,2021,11178.707310492875,8.12042720529449,114.15287515054897
207,RBI layout,Bengaluru,2022,9762.30831555885,9.148583983686958,126.58864284780904
207,RBI layout,Bengaluru,2023,16767.647217696125,7.701714019185703,115.72086111264616
207,RBI layout,Bengaluru,2024,13412.991088000948,7.986498558093709,112.17162276102295
224,Hosa Road,Bengaluru,2021,15161.639701739536,7.12039315246839,103.38667625748855
224,Hosa Road,Bengaluru,2022,10858.490540123941,7.040326152239884,90.81101424149072
224,Hosa Road,Bengaluru,2023,8114.094362297916,7.493620599747233,130.3220567835937
224,Hosa Road,Bengaluru,2024,8627.472159564884,7.317784425941871,120.28362250257979
208,Anjanapura,Bengaluru,2021,12617.936973013593,6.261449487466667,104.02751522610772
208,Anjanapura,Bengaluru,2022,14098.749485216504,7.998039281838891,93.6471191510442
208,Anjanapura,Bengaluru,2023,8133.998847974157,7.2583233020883045,102.71114388800285
208,Anjanapura,Bengaluru,2024,16722.171213369285,7.263839683451749,123.25866520712711
209,Gottigere,Bengaluru,2021,7029.345135056155,7.933784113456653,109.9649710923388
209,Gottigere,Bengaluru,2022,18561.038657757683,9.331421862541083,121.28090002977754
209,Gottigere,Bengaluru,2023,15167.439150736747,8.388380897606499,106.79355425386137
209,Gottigere,Bengaluru,2024,11777.301140091828,8.419019801580081,98.78265107676103
212,Naganathapura,Bengaluru,2021,7841.321738185779,6.618622751864217,105.4677646726638
212,Naganathapura,Bengaluru,2022,18262.845565921925,7.456554191966525,111.60697728867562
212,Naganathapura,Bengaluru,2023,13513.390334248477,6.714934310371302,125.35818682022261
212,Naganathapura,Bengaluru,2024,13814.936379267436,6.566724310094504,116.38764947815298
220,Gharebhavipalya,Bengaluru,2021,9865.288485798625,5.684850506134516,73.04768500396985
220,Gharebhavipalya,Bengaluru,2022,15252.380660440525,3.990580035411824,70.01696312430089
220,Gharebhavipalya,Bengaluru,2023,14664.601893616174,4.460685527702494,76.80209405152743
220,Gharebhavipalya,Bengaluru,2024,12059.380096387302,4.375929875396956,63.25770327011306
222,Ibluru,Bengaluru,2021,15317.340513252588,8.842269682085206,109.25471304879312
222,Ibluru,Bengaluru,2022,17419.631268447563,6.6425413338228685,108.73391421303695
222,Ibluru,Bengaluru,2023,15283.208289670361,8.00677984603417,114.0328004904186
222,Ibluru,Bengaluru,2024,8145.188587907197,8.134850264869199,109.6472527887125
7,Thanisandra,Bengaluru,2021,16853.02948658811,6.232024899969391,125.77327298997952
7,Thanisandra,Bengaluru,2022,16315.13414130135,6.151842035209671,98.61974277509132
7,Thanisandra,Bengaluru,2023,15884.849330667794,6.9974345441336245,100.43747141807147
7,Thanisandra,Bengaluru,2024,16370.33807191934,6.74700570043152,111.64600784132588
62,Sanjaya Nagar,Bengaluru,2021,13749.063572901045,6.488233683154475,130.10666933546406
62,Sanjaya Nagar,Bengaluru,2022,15176.567083033584,8.101695737436673,119.44062506622788
62,Sanjaya Nagar,Bengaluru,2023,16876.76363515263,7.617473860796515,121.62072483412042
62,Sanjaya Nagar,Bengaluru,2024,6753.427736865026,7.646780037557,100.53650185985795
11,Kodigehalli,Bengaluru,2021,10358.189138069672,7.131192751930126,92.96349438185669
11,Kodigehalli,Bengaluru,2022,7930.846693104423,9.126840771769244,102.71228467972608
11,Kodigehalli,Bengaluru,2023,10331.384907988057,7.824111712710051,107.1774512354783
11,Kodigehalli,Bengaluru,2024,10578.829748464239,8.453546728021953,138.88010235926737
9,Hebbal Kempapura,Bengaluru,2021,14211.400519192557,4.476036850365973,61.287028056747104
9,Hebbal Kempapura,Bengaluru,2022,16648.043529908136,5.584658027872141,81.36422003048008
9,Hebbal Kempapura,Bengaluru,2023,14336.046392636104,4.787671913858654,79.30328002203613
9,Hebbal Kempapura,Bengaluru,2024,11817.341839558527,4.796574476596113,57.394563340922545
100,Garudachar Palya,Bengaluru,2021,8819.166357998642,4.1780356489489865,55.80340924139955
100,Garudachar Palya,Bengaluru,2022,12038.512639467328,3.4456723963102647,83.30830455601402
100,Garudachar Palya,Bengaluru,2023,7002.372830348902,4.461589530092068,63.37409030640886
100,Garudachar Palya,Bengaluru,2024,11313.322861997489,3.8842816412175822,72.94661162292066
90,Ramamurthy Nagar,Bengaluru,2021,15827.490676522619,5.4943028916999825,64.73815860542034
90,Ramamurthy Nagar,Bengaluru,2022,6393.36285846777,3.9730535279418575,91.68590685851828
90,Ramamurthy Nagar,Bengaluru,2023,5790.315090880304,3.7937020003644286,72.59247295590292
90,Ramamurthy Nagar,Bengaluru,2024,12509.481716688393,5.40245899919216,64.21160934293762
136,Govindaraja Nagar,Bengaluru,2021,10379.5623667308,5.881851706991,98.62655026307513
136,Govindaraja Nagar,Bengaluru,2022,14274.616945933269,5.375192474550252,86.70965538967909
136,Govindaraja Nagar,Bengaluru,2023,12923.478496620552,6.330429857858973,85.20709894836332
136,Govindaraja Nagar,Bengaluru,2024,18168.646098673573,6.146985288556706,76.16125727983015
88,Kalkere,Bengaluru,2021,14732.686236482023,7.3422630360930885,110.02377634704094
88,Kalkere,Bengaluru,2022,8628.737706230731,7.919566805198035,94.61158106962057
88,Kalkere,Bengaluru,2023,8781.171099331608,7.862096104022469,118.55538867592699
88,Kalkere,Bengaluru,2024,11103.486306253068,7.333093994132618,98.86692058495561
145,Vijayanagar,Bengaluru,2021,8809.783237306174,8.25685729255471,103.71210540110161
145,Vijayanagar,Bengaluru,2022,16703.630624562342,7.390276115272542,117.17658928610237
145,Vijayanagar,Bengaluru,2023,8218.887287903275,7.407152136931909,117.65630643075976
145,Vijayanagar,Bengaluru,2024,14091.953332552957,9.190301742483935,109.19822719413861
118,Sampangiram Nagar,Bengaluru,2021,6267.196586583623,4.811723210227308,66.16583533944943
118,Sampangiram Nagar,Bengaluru,2022,12366.36935923416,3.9063408717619454,48.63315509881103
118,Sampangiram Nagar,Bengaluru,2023,12272.849492906056,4.200118595395536,53.740292945902716
118,Sampangiram Nagar,Bengaluru,2024,9911.886556752368,4.483954205220315,60.72672826040775
119,Shivaji Nagar,Bengaluru,2021,7093.199529000316,6.838536371282872,106.07365915720197
119,Shivaji Nagar,Bengaluru,2022,8161.762191437951,6.930106720014459,97.09389441119762
119,Shivaji Nagar,Bengaluru,2023,10584.820161165952,5.3874098109753366,84.64414625686294
119,Shivaji Nagar,Bengaluru,2024,16855.156888968384,5.928162854510807,99.8189955152088
59,Subramanya Nagar,Bengaluru,2021,13714.977772043927,6.85580523063928,68.73461602544052
59,Subramanya Nagar,Bengaluru,2022,7191.37268764645,6.315876451809373,96.75646203103976
59,Subramanya Nagar,Bengaluru,2023,10534.12929940845,5.3886060878220405,82.0699552863401
59,Subramanya Nagar,Bengaluru,2024,10951.856665831005,5.086597441229336,66.68465472503601
58,Kadu Malleshwar Ward,Bengaluru,2021,9046.110015174998,4.1942334043981,53.321054372325676
58,Kadu Malleshwar Ward,Bengaluru,2022,11147.394612707367,4.366480264405749,55.252939342628636
58,Kadu Malleshwar Ward,Bengaluru,2023,16202.647725032173,4.567389326331748,71.45582805732238
58,Kadu Malleshwar Ward,Bengaluru,2024,9675.366523852357,4.779422702833611,75.42158472221618
172,Agaram,Bengaluru,2021,13689.738885865805,4.610286507369058,75.0801568219103
172,Agaram,Bengaluru,2022,13195.163308898775,4.011018665760157,64.87720162331101
172,Agaram,Bengaluru,2023,7717.482239795809,3.7014147172018457,51.174081142651744
172,Agaram,Bengaluru,2024,7134.910753953698,4.733271550215368,65.19361664921364
129,Dayananda Nagar,Bengaluru,2021,15108.055836844986,5.597951661254465,85.52803387543403
129,Dayananda Nagar,Bengaluru,2022,11649.712699915632,5.105486057393449,92.52030825601307
129,Dayananda Nagar,Bengaluru,2023,11531.095861301692,4.675116432754616,73.64623223602658
129,Dayananda Nagar,Bengaluru,2024,6749.511031744943,5.774110861299639,58.15099583535029
5,Kogilu,Bengaluru,2021,17524.366406323054,8.469838941060141,121.36308228759279
5,Kogilu,Bengaluru,2022,14025.580939663596,9.10152766091793,129.16569630350642
5,Kogilu,Bengaluru,2023,12079.936375986692,7.461474048229113,105.29718823291402
5,Kogilu,Bengaluru,2024,11983.011257789514,7.521664298649904,106.82818737902478
202,Uttarahalli,Bengaluru,2021,7728.544125210483,4.794003589929498,93.21623668220468
202,Uttarahalli,Bengaluru,2022,14562.18177524598,5.7576216125234225,90.51534607424674
202,Uttarahalli,Bengaluru,2023,7278.320719332241,6.0011392078872365,58.339457203812515
202,Uttarahalli,Bengaluru,2024,10834.954071993552,5.813641470122489,95.0730684135417
147,Hampi Nagar,Bengaluru,2021,14321.991860036173,6.997370121921157,97.21583709675875
147,Hampi Nagar,Bengaluru,2022,12453.569686588238,6.58730744532458,85.38523115821829
147,Hampi Nagar,Bengaluru,2023,8456.953133549567,6.001680590747656,98.73604892922404
147,Hampi Nagar,Bengaluru,2024,17784.475087080828,7.43645040671497,93.42962362342072
153,Padarayanapura,Bengaluru,2021,16226.04675962909,6.718743077805435,85.91333605936654
153,Padarayanapura,Bengaluru,2022,18109.825757678922,7.1440066003471365,129.2275249373688
153,Padarayanapura,Bengaluru,2023,16301.815263541319,7.009359492011125,110.21795619131927
153,Padarayanapura,Bengaluru,2024,18111.49810727307,6.799603426554957,133.23245427479986
146,Hosahalli,Bengaluru,2021,16201.144143550264,6.166265667838755,65.164702035664
146,Hosahalli,Bengaluru,2022,15689.902146677046,4.41246125711888,89.36379968869433
146,Hosahalli,Bengaluru,2023,15797.374009370045,5.063634427127605,95.19592257159348
146,Hosahalli,Bengaluru,2024,14627.320219083893,5.056524787324134,102.93425427365123
187,Sarakki,Bengaluru,2021,10239.515997242655,7.801165907585844,137.17126386980914
187,Sarakki,Bengaluru,2022,13591.993624674758,9.00592759996069,112.74942785528802
187,Sarakki,Bengaluru,2023,13490.64859607851,8.587070578411666,126.30562789158587
187,Sarakki,Bengaluru,2024,12172.136453129395,7.657520399874006,147.43493749746074
184,Jayanagar East,Bengaluru,2021,10206.369016793238,8.823332903213041,110.10514472128688
184,Jayanagar East,Bengaluru,2022,11431.765659063032,8.608876644547012,120.6853618227901
184,Jayanagar East,Bengaluru,2023,15850.379544925609,7.294229746901344,114.62746446221308
184,Jayanagar East,Bengaluru,2024,13148.127560228044,7.239554575305502,100.52462506954018
176,Adugodi,Bengaluru,2021,8283.666306323006,4.731502087372764,80.18766166709835
176,Adugodi,Bengaluru,2022,13450.466710870565,4.066601514314438,49.55586592751986
176,Adugodi,Bengaluru,2023,11369.742111147232,5.864805773326667,93.60032139631932
176,Adugodi,Bengaluru,2024,14286.422100021171,6.12905499901391,72.98596395663532
174,Koramangala,Bengaluru,2021,6048.774197210818,5.097162386147244,86.9046115420132
174,Koramangala,Bengaluru,2022,11031.456101220701,5.527767855157378,78.6920926462153
174,Koramangala,Bengaluru,2023,6779.965917235031,6.866295006862711,109.95573230841703
174,Koramangala,Bengaluru,2024,7503.786597511817,5.631400956424024,82.4470861875699
173,Ejipura,Bengaluru,2021,8425.778019786922,5.743347039140175,59.92311496086807
173,Ejipura,Bengaluru,2022,16767.22450424188,5.051217751097199,101.63139578930443
173,Ejipura,Bengaluru,2023,12371.45252771766,6.449959963045718,71.56854481851508
173,Ejipura,Bengaluru,2024,13253.32835569722,5.396325485113884,60.247976631831364
213,Jaraganahalli,Bengaluru,2021,16936.57134983726,5.0316461765099305,55.498424860176456
213,Jaraganahalli,Bengaluru,2022,15029.897540282695,5.440068941033372,65.470727390599
213,Jaraganahalli,Bengaluru,2023,7197.484613600199,5.8529799188558504,68.02971392101051
213,Jaraganahalli,Bengaluru,2024,9624.360679219242,6.555140920075601,103.23379777358073
214,Puttenahalli,Bengaluru,2021,7511.076660277882,4.013552131989292,48.707353949685796
214,Puttenahalli,Bengaluru,2022,7400.789218001513,3.5032697542538545,64.97789669675564
214,Puttenahalli,Bengaluru,2023,5371.699256474038,4.736909453696412,47.63261930717113
214,Puttenahalli,Bengaluru,2024,6943.978088891767,3.988240774598788,45.348910684007585
215,Bilekhalli,Bengaluru,2021,17383.223087021877,5.720535739525696,116.6024329869649
215,Bilekhalli,Bengaluru,2022,12617.077657967466,7.336398695620189,82.83175780727683
215,Bilekhalli,Bengaluru,2023,17643.998111307003,5.770956227381254,115.3194743493672
215,Bilekhalli,Bengaluru,2024,15417.34588357999,7.1758257570551764,121.85479130313891
216,Hulimavu,Bengaluru,2021,17255.213493937463,6.528803875445449,93.1149215387893
216,Hulimavu,Bengaluru,2022,15692.72714532808,6.855360262175018,108.9964686429658
216,Hulimavu,Bengaluru,2023,11174.03921839303,6.949468673240327,111.41894684189971
216,Hulimavu,Bengaluru,2024,12766.257542913292,6.336512605875552,107.74051930342745
217,Kodichikkanahalli,Bengaluru,2021,16453.477375063332,3.5195411161671672,70.22317342375574
217,Kodichikkanahalli,Bengaluru,2022,6560.778102716909,4.108960107368737,80.28937611810528
217,Kodichikkanahalli,Bengaluru,2023,11576.742719089729,2.9395212470371757,38.33144357171841
217,Kodichikkanahalli,Bengaluru,2024,9042.092792641677,4.34103175538124,62.783296665114854
219,Hongasandra,Bengaluru,2021,10424.813066311799,4.5392550644502405,98.9184840139462
219,Hongasandra,Bengaluru,2022,7795.4842082679515,5.9364395348441334,71.21036859929174
219,Hongasandra,Bengaluru,2023,6090.0957168373525,4.515255170764264,87.06102012629408
219,Hongasandra,Bengaluru,2024,16699.97074648084,5.195465946927832,92.24672049378702
218,Bommanahalli,Bengaluru,2021,13830.391283418026,7.632593009708387,101.5989677882441
218,Bommanahalli,Bengaluru,2022,16240.434541688663,7.52029034453648,117.40487847453036
218,Bommanahalli,Bengaluru,2023,11102.76705328842,7.562960194015031,130.18455617129823
218,Bommanahalli,Bengaluru,2024,12305.856488948619,7.501620990849202,135.33048557360064
2,Chowdeswari Ward,Bengaluru,2021,14272.980287456012,4.971125007733566,65.93684469283926
2,Chowdeswari Ward,Bengaluru,2022,11127.586576030717,4.5642794635717445,61.855674514431634
2,Chowdeswari Ward,Bengaluru,2023,6230.4658731058535,5.608354318219902,70.76194248438586
2,Chowdeswari Ward,Bengaluru,2024,12263.78946643349,5.359133900786393,58.5547307725292
4,Yelahanka Satellite Town,Bengaluru,2021,15263.540346929836,3.344159468902314,43.94203835606594
4,Yelahanka Satellite Town,Bengaluru,2022,8993.615818407528,4.257860535951639,45.513043478865896
4,Yelahanka Satellite Town,Bengaluru,2023,12338.831063748981,3.9922471846396386,45.85701824948994
4,Yelahanka Satellite Town,Bengaluru,2024,9242.92165116143,4.423304227015212,78.67805823258368
1,Kempegowda Ward,Bengaluru,2021,10432.895474962213,5.739627802079616,98.76123161426538
1,Kempegowda Ward,Bengaluru,2022,13515.849663720914,6.673022100590643,98.982186274861
1,Kempegowda Ward,Bengaluru,2023,10768.124686106383,6.148481065882412,106.19928930831301
1,Kempegowda Ward,Bengaluru,2024,17197.1055571976,6.8797410759052315,116.70182886087164
65,Manorayanapalya,Bengaluru,2021,14747.377293375892,9.048623848605198,121.48089104520076
65,Manorayanapalya,Bengaluru,2022,9430.298934460834,7.628101403892661,118.22147819114338
65,Manorayanapalya,Bengaluru,2023,17975.110632819495,8.555499495201111,133.51103993872562
65,Manorayanapalya,Bengaluru,2024,16028.146615922302,8.098859815295388,138.9273400489673
